,K,pc,s,mu,D,beta,u1eq,u2eq,bueq,r1eq,r2eq,Weq,NumInitials,C_s,C_D,difference,y_neg_invades,y_pos_invades,x_neg_invades,x_pos_invades
1496,0.47725,0.02275,1.0,-1.0,0.2,0.25,0.12721,0.12721,0.74558,0.968198,0.968198,1.169063,64,0.0368320858874667,-0.0654376149991621,0.0,True,False,False,True
1497,0.47725,0.02275,1.0,-1.0,0.2,0.5,0.123079,0.123079,0.753841,0.93846,0.93846,1.161124,64,0.0316997181185618,-0.0627679373131158,0.0,True,False,False,True
1498,0.47725,0.02275,1.0,-1.0,0.2,0.75,0.11927,0.11927,0.76146,0.910547,0.910547,1.153936,64,0.0270307327500653,-0.0602445384705688,0.0,True,False,False,True
1499,0.47725,0.02275,1.0,-1.0,0.2,1.0,0.115745,0.115745,0.76851,0.884255,0.884255,1.147398,64,0.0227661715906721,-0.0578586977873719,0.0,True,False,False,True
1500,0.47725,0.02275,1.0,-1.0,0.4,0.0,0.099631,0.099631,0.800737,1.0,1.0,1.135924,64,0.0090094815049661,-0.0603576217744026,0.0,True,False,False,True
1501,0.47725,0.02275,1.0,-1.0,0.4,0.25,0.097132,0.097132,0.805736,0.975717,0.975717,1.131283,64,0.0060807221565036,-0.0581711840454497,0.0,True,False,False,True
1502,0.47725,0.02275,1.0,-1.0,0.4,0.5,0.094805,0.094805,0.81039,0.952597,0.952597,1.127002,64,0.0033839797367561,-0.0561084042960144,0.0,True,False,False,True
1503,0.47725,0.02275,1.0,-1.0,0.4,0.75,0.092631,0.092631,0.814739,0.930527,0.930527,1.123034,64,0.0008917328935636,-0.0541589542195559,0.0,True,False,False,True
1504,0.47725,0.02275,1.0,-1.0,0.4,1.0,0.090592,0.090592,0.818815,0.909408,0.909408,1.119343,64,-0.0014204497044202,-0.0523126178593725,0.0,True,False,True,False
1505,0.47725,0.02275,1.0,-1.0,0.6,0.0,0.075679,0.075679,0.848641,1.0,1.0,1.106489,64,-0.0159977905819505,-0.0512096206071306,0.0,True,False,True,False
1506,0.47725,0.02275,1.0,-1.0,0.6,0.25,0.074445,0.074445,0.85111,0.981389,0.981389,1.104178,64,-0.0172886717637534,-0.0497509625331031,0.0,True,False,True,False
1507,0.47725,0.02275,1.0,-1.0,0.6,0.5,0.073268,0.073268,0.853464,0.963366,0.963366,1.101984,64,-0.0185070858331696,-0.0483554758690595,0.0,True,False,True,False
1508,0.47725,0.02275,1.0,-1.0,0.6,0.75,0.072144,0.072144,0.855713,0.945892,0.945892,1.099894,64,-0.0196590737156593,-0.0470191823844671,0.0,True,False,True,False
1509,0.47725,0.02275,1.0,-1.0,0.6,1.0,0.071068,0.071068,0.857864,0.928932,0.928932,1.097901,64,-0.0207506243436584,-0.045737575194387,0.0,True,False,True,False
1510,0.47725,0.02275,1.0,-1.0,0.8,0.0,0.05942,0.05942,0.881159,1.0,1.0,1.087362,64,-0.0329730330441611,-0.0432299708504611,0.0,True,False,True,False
1511,0.47725,0.02275,1.0,-1.0,0.8,0.25,0.058796,0.058796,0.882408,0.985301,0.985301,1.086138,64,-0.0334950914850934,-0.0422825168096402,0.0,True,False,True,False
1512,0.47725,0.02275,1.0,-1.0,0.8,0.5,0.058189,0.058189,0.883622,0.970905,0.970905,1.08495,64,-0.0339974114845742,-0.0413631989309405,0.0,True,False,True,False
1513,0.47725,0.02275,1.0,-1.0,0.8,0.75,0.057599,0.057599,0.884801,0.9568,0.9568,1.083798,64,-0.0344807314422431,-0.0404711487320511,0.0,True,False,True,False
1514,0.47725,0.02275,1.0,-1.0,0.8,1.0,0.057026,0.057026,0.885948,0.942974,0.942974,1.082679,64,-0.0349458599385821,-0.0396056183497066,0.0,True,False,True,False
1515,0.47725,0.02275,1.0,-1.0,1.0,0.0,0.048369,0.048369,0.903263,1.0,1.0,1.074734,64,-0.0445114779071281,-0.0369253290497531,0.0,True,False,True,False
1516,0.47725,0.02275,1.0,-1.0,1.0,0.25,0.048027,0.048027,0.903946,0.987993,0.987993,1.074021,64,-0.0446882580369312,-0.0362885491421048,0.0,True,False,True,False
1517,0.47725,0.02275,1.0,-1.0,1.0,0.5,0.047692,0.047692,0.904617,0.976154,0.976154,1.073321,64,-0.0448597912933904,-0.0356657923889926,0.0,True,False,True,False
1518,0.47725,0.02275,1.0,-1.0,1.0,0.75,0.047362,0.047362,0.905276,0.964478,0.964478,1.072634,64,-0.0450266756522159,-0.0350554576308909,0.0,True,False,True,False
1519,0.47725,0.02275,1.0,-1.0,1.0,1.0,0.047038,0.047038,0.905924,0.952962,0.952962,1.071959,64,-0.0451888544013523,-0.0344579579966753,0.0,True,False,True,False
1520,0.47725,0.5,1.0,1.0,-2.0,0.0,0.496179,0.496179,0.007641,1.0,1.0,2.97725,64,0.0181344409679312,-0.0006124664549774,0.0,False,False,False,True
1521,0.47725,0.5,1.0,1.0,-2.0,0.25,0.495929,0.495929,0.008142,0.876018,0.876018,2.794097,64,-0.0007747825028439,-0.0006091016824143,0.0,False,False,True,False
1522,0.47725,0.5,1.0,1.0,-2.0,0.5,0.495644,0.495644,0.008713,0.752178,0.752178,2.611155,64,-0.0223104648618393,-0.0005988096887876,0.0,False,False,True,False
1523,0.47725,0.5,1.0,1.0,-2.0,0.75,0.495316,0.495316,0.009368,0.628513,0.628513,2.428471,64,-0.047053508410377,-0.0005785035810595,0.0,False,False,True,False
1524,0.47725,0.5,1.0,1.0,-2.0,1.0,0.494936,0.494936,0.010129,0.505064,0.505064,2.246106,64,-0.0757676799934369,-0.0005433895089659,0.0,False,False,True,False
1525,0.47725,0.5,1.0,1.0,-1.8,0.0,0.496117,0.496117,0.007767,1.0,1.0,2.976879,64,0.0180185448000963,-0.0006224807875677,0.0,True,False,False,True
1526,0.47725,0.5,1.0,1.0,-1.8,0.25,0.495858,0.495858,0.008285,0.876036,0.876036,2.793777,64,-0.0008896024627315,-0.0006198069519962,0.0,True,False,True,False
1527,0.47725,0.5,1.0,1.0,-1.8,0.5,0.495562,0.495562,0.008876,0.752219,0.752219,2.610897,64,-0.0224213787510741,-0.0006101738314489,0.0,True,False,True,False
1528,0.47725,0.5,1.0,1.0,-1.8,0.75,0.495222,0.495222,0.009557,0.628584,0.628584,2.428288,64,-0.0471558470578948,-0.0005902222138084,0.0,True,False,True,False
1529,0.47725,0.5,1.0,1.0,-1.8,1.0,0.494825,0.494825,0.010349,0.505175,0.505175,2.246019,64,-0.0758536658111172,-0.0005554413276296,0.0,True,False,True,False
1530,0.47725,0.5,1.0,1.0,-1.6,0.0,0.496052,0.496052,0.007897,1.0,1.0,2.976496,64,0.0178987359465249,-0.0006329810378341,0.0,True,False,False,True
1531,0.47725,0.5,1.0,1.0,-1.6,0.25,0.495784,0.495784,0.008432,0.876054,0.876054,2.793445,64,-0.0010086618440099,-0.000630966660659,0.0,True,False,True,False
1532,0.47725,0.5,1.0,1.0,-1.6,0.5,0.495477,0.495477,0.009045,0.752261,0.752261,2.610628,64,-0.0225366857357508,-0.0006219572580632,0.0,True,False,True,False
1533,0.47725,0.5,1.0,1.0,-1.6,0.75,0.495123,0.495123,0.009753,0.628657,0.628657,2.428099,64,-0.047262613965909,-0.0006025661588718,0.0,True,False,True,False
1534,0.47725,0.5,1.0,1.0,-1.6,1.0,0.49471,0.49471,0.010579,0.50529,0.50529,2.245929,64,-0.075943687554749,-0.0005679337443491,0.0,True,False,True,False
1535,0.47725,0.5,1.0,1.0,-1.4,0.0,0.495985,0.495985,0.008031,1.0,1.0,2.9761,64,0.0177748349037368,-0.0006438073970495,0.0,True,False,False,True
1536,0.47725,0.5,1.0,1.0,-1.4,0.25,0.495707,0.495707,0.008585,0.876073,0.876073,2.793102,64,-0.0011320574383309,-0.0006425816339199,0.0,True,False,True,False
1537,0.47725,0.5,1.0,1.0,-1.4,0.5,0.495389,0.495389,0.009221,0.752305,0.752305,2.610349,64,-0.0226564430089986,-0.0006341609495774,0.0,True,False,True,False
1538,0.47725,0.5,1.0,1.0,-1.4,0.75,0.495021,0.495021,0.009958,0.628734,0.628734,2.427901,64,-0.0473737111249197,-0.0006152915744867,0.0,True,False,True,False
1539,0.47725,0.5,1.0,1.0,-1.4,1.0,0.49459,0.49459,0.01082,0.50541,0.50541,2.245834,64,-0.0760379242711382,-0.0005809764566314,0.0,True,False,True,False
1540,0.47725,0.5,1.0,1.0,-1.2,0.0,0.495915,0.495915,0.008169,1.0,1.0,2.97569,64,0.0176465399490891,-0.0006551207009457,0.0,True,False,False,True
1541,0.47725,0.5,1.0,1.0,-1.2,0.25,0.495628,0.495628,0.008744,0.876093,0.876093,2.792746,64,-0.0012599358842206,-0.0006545030215887,0.0,True,False,True,False
1542,0.47725,0.5,1.0,1.0,-1.2,0.5,0.495298,0.495298,0.009404,0.752351,0.752351,2.61006,64,-0.0227808900907519,-0.0006467853357281,0.0,True,False,True,False
1543,0.47725,0.5,1.0,1.0,-1.2,0.75,0.494915,0.494915,0.010171,0.628814,0.628814,2.427694,64,-0.0474896356895757,-0.0006285216338087,0.0,True,False,True,False
1544,0.47725,0.5,1.0,1.0,-1.2,1.0,0.494464,0.494464,0.011072,0.505536,0.505536,2.245734,64,-0.0761365706212397,-0.0005946789269033,0.0,True,False,True,False
1545,0.47725,0.5,1.0,1.0,-1.0,0.0,0.495843,0.495843,0.008313,1.0,1.0,2.975266,64,0.0175137257840922,-0.0006667609268311,0.0,True,False,False,True
1546,0.47725,0.5,1.0,1.0,-1.0,0.25,0.495546,0.495546,0.008909,0.876114,0.876114,2.792376,64,-0.0013926145353288,-0.000666881100551,0.0,True,False,True,False
1547,0.47725,0.5,1.0,1.0,-1.0,0.5,0.495203,0.495203,0.009595,0.752399,0.752399,2.609758,64,-0.0229104237913772,-0.0006599691745402,0.0,True,False,True,False
1548,0.47725,0.5,1.0,1.0,-1.0,0.75,0.494803,0.494803,0.010394,0.628898,0.628898,2.427479,64,-0.04761070497255,-0.0006425049298741,0.0,True,False,True,False
1549,0.47725,0.5,1.0,1.0,-1.0,1.0,0.494332,0.494332,0.011336,0.505668,0.505668,2.24563,64,-0.0762399691746748,-0.0006090419899354,0.0,True,False,True,False
1550,0.47725,0.5,1.0,1.0,-0.8,0.0,0.495769,0.495769,0.008462,1.0,1.0,2.974827,64,0.0173762118114679,-0.0006787285986993,0.0,True,False,False,True
1551,0.47725,0.5,1.0,1.0,-0.8,0.25,0.49546,0.49546,0.00908,0.876135,0.876135,2.791992,64,-0.0015306857744205,-0.0006798652487725,0.0,True,False,True,False
1552,0.47725,0.5,1.0,1.0,-0.8,0.5,0.495103,0.495103,0.009793,0.752448,0.752448,2.609444,64,-0.0230456836917943,-0.0006738494707017,0.0,True,False,True,False
1553,0.47725,0.5,1.0,1.0,-0.8,0.75,0.494687,0.494687,0.010627,0.628985,0.628985,2.427254,64,-0.0477372916634338,-0.0006569945641187,0.0,True,False,True,False
1554,0.47725,0.5,1.0,1.0,-0.8,1.0,0.494194,0.494194,0.011612,0.505806,0.505806,2.24552,64,-0.0763485651928973,-0.0006240673392077,0.0,True,False,True,False
1555,0.47725,0.5,1.0,1.0,-0.6,0.0,0.495692,0.495692,0.008617,1.0,1.0,2.974371,64,0.0172336095947146,-0.0006911849168856,0.0,True,False,False,True
1556,0.47725,0.5,1.0,1.0,-0.6,0.25,0.495371,0.495371,0.009257,0.876157,0.876157,2.791593,64,-0.0016741356893241,-0.0006933072266321,0.0,True,False,True,False
1557,0.47725,0.5,1.0,1.0,-0.6,0.5,0.495,0.495,0.01,0.7525,0.7525,2.609116,64,-0.023186374322178,-0.0006881539800022,0.0,True,False,True,False
1558,0.47725,0.5,1.0,1.0,-0.6,0.75,0.494565,0.494565,0.01087,0.629076,0.629076,2.427018,64,-0.0478698481116098,-0.0006722399015341,0.0,True,False,True,False
1559,0.47725,0.5,1.0,1.0,-0.6,1.0,0.494049,0.494049,0.011903,0.505951,0.505951,2.245405,64,-0.0764626459960009,-0.000639864675514,0.0,True,False,True,False
1560,0.47725,0.5,1.0,1.0,-0.4,0.0,0.495612,0.495612,0.008777,1.0,1.0,2.973899,64,0.0170856345641498,-0.0007041300698562,0.0,True,False,False,True
1561,0.47725,0.5,1.0,1.0,-0.4,0.25,0.495279,0.495279,0.009442,0.87618,0.87618,2.791178,64,-0.001823226264872,-0.0007072077642937,0.0,True,False,True,False
1562,0.47725,0.5,1.0,1.0,-0.4,0.5,0.494892,0.494892,0.010216,0.752554,0.752554,2.608775,64,-0.0233333193716449,-0.0007031573843258,0.0,True,False,True,False
1563,0.47725,0.5,1.0,1.0,-0.4,0.75,0.494438,0.494438,0.011125,0.629172,0.629172,2.426772,64,-0.048008413237568,-0.0006881190621772,0.0,True,False,True,False
1564,0.47725,0.5,1.0,1.0,-0.4,1.0,0.493896,0.493896,0.012208,0.506104,0.506104,2.245283,64,-0.0765826849713054,-0.0006565448720619,0.0,True,False,True,False
1565,0.47725,0.5,1.0,1.0,-0.2,0.0,0.495528,0.495528,0.008943,1.0,1.0,2.973409,64,0.0169317448902975,-0.000717725435492,0.0,True,False,False,True
1566,0.47725,0.5,1.0,1.0,-0.2,0.25,0.495183,0.495183,0.009635,0.876204,0.876204,2.790747,64,-0.0019784753669281,-0.000721717170555,0.0,True,False,True,False
1567,0.47725,0.5,1.0,1.0,-0.2,0.5,0.494779,0.494779,0.010441,0.75261,0.75261,2.608418,64,-0.0234869449476598,-0.0007188612442831,0.0,True,False,True,False
1568,0.47725,0.5,1.0,1.0,-0.2,0.75,0.494304,0.494304,0.011392,0.629272,0.629272,2.426513,64,-0.0481540165216063,-0.0007048802427539,0.0,True,False,True,False
1569,0.47725,0.5,1.0,1.0,-0.2,1.0,0.493735,0.493735,0.01253,0.506265,0.506265,2.245155,64,-0.0767091533954149,-0.0006741094222114,0.0,True,False,True,False
1570,0.47725,0.5,1.0,1.0,-0.0,0.0,0.495442,0.495442,0.009116,1.0,1.0,2.972899,64,0.0167721900523073,-0.0007316510681814,0.0,True,False,False,True
1571,0.47725,0.5,1.0,1.0,-0.0,0.25,0.495082,0.495082,0.009836,0.876229,0.876229,2.790297,64,-0.0021405175285796,-0.0007369866708637,0.0,True,False,True,False
1572,0.47725,0.5,1.0,1.0,-0.0,0.5,0.494662,0.494662,0.010677,0.752669,0.752669,2.608045,64,-0.0236472180801905,-0.0007351296724418,0.0,True,False,True,False
1573,0.47725,0.5,1.0,1.0,-0.0,0.75,0.494164,0.494164,0.011673,0.629377,0.629377,2.426241,64,-0.048306742777745,-0.0007224020678541,0.0,True,False,True,False
1574,0.47725,0.5,1.0,1.0,-0.0,1.0,0.493565,0.493565,0.012869,0.506435,0.506435,2.24502,64,-0.0768425974706618,-0.0006926694684995,0.0,True,False,True,False
1575,0.47725,0.5,1.0,1.0,0.2,0.0,0.495352,0.495352,0.009296,1.0,1.0,2.97237,64,0.0166061051243794,-0.0007462281976565,0.0,True,False,False,True
1576,0.47725,0.5,1.0,1.0,0.2,0.25,0.494978,0.494978,0.010045,0.876256,0.876256,2.789828,64,-0.0023090005772981,-0.0007527181822846,0.0,True,False,True,False
1577,0.47725,0.5,1.0,1.0,0.2,0.5,0.494538,0.494538,0.010923,0.752731,0.752731,2.607655,64,-0.023815333772768,-0.0007523769352103,0.0,True,False,True,False
1578,0.47725,0.5,1.0,1.0,0.2,0.75,0.494016,0.494016,0.011968,0.629488,0.629488,2.425956,64,-0.0484673602840408,-0.0007409345524092,0.0,True,False,True,False
1579,0.47725,0.5,1.0,1.0,0.2,1.0,0.493386,0.493386,0.013228,0.506614,0.506614,2.244877,64,-0.0769836225861095,-0.0007122275435651,0.0,True,False,True,False
1580,0.47725,0.5,1.0,1.0,0.4,0.0,0.495259,0.495259,0.009483,1.0,1.0,2.971819,64,0.0164335001837545,-0.0007612976495632,0.0,True,False,False,True
1581,0.47725,0.5,1.0,1.0,0.4,0.25,0.494868,0.494868,0.010263,0.876283,0.876283,2.789338,64,-0.0024855359254212,-0.0007693608318007,0.0,True,False,True,False
1582,0.47725,0.5,1.0,1.0,0.4,0.5,0.494409,0.494409,0.011182,0.752795,0.752795,2.607246,64,-0.023991413950838,-0.0007703282750827,0.0,True,False,True,False
1583,0.47725,0.5,1.0,1.0,0.4,0.75,0.493861,0.493861,0.012278,0.629604,0.629604,2.425656,64,-0.0486363897833787,-0.0007603549262379,0.0,True,False,True,False
1584,0.47725,0.5,1.0,1.0,0.4,1.0,0.493197,0.493197,0.013606,0.506803,0.506803,2.244726,64,-0.0771328488931098,-0.0007328951415178,0.0,True,False,True,False
1585,0.47725,0.5,1.0,1.0,0.6,0.0,0.495161,0.495161,0.009677,1.0,1.0,2.971246,64,0.0162533009156919,-0.0007771811697496,0.0,True,False,False,True
1586,0.47725,0.5,1.0,1.0,0.6,0.25,0.494754,0.494754,0.010492,0.876311,0.876311,2.788827,64,-0.0026697443926984,-0.0007866165898747,0.0,True,False,True,False
1587,0.47725,0.5,1.0,1.0,0.6,0.5,0.494274,0.494274,0.011453,0.752863,0.752863,2.606818,64,-0.0241758595745903,-0.0007891245648554,0.0,True,False,True,False
1588,0.47725,0.5,1.0,1.0,0.6,0.75,0.493698,0.493698,0.012604,0.629727,0.629727,2.425339,64,-0.0488143189082587,-0.0007807917252244,0.0,True,False,True,False
1589,0.47725,0.5,1.0,1.0,0.6,1.0,0.492996,0.492996,0.014007,0.507004,0.507004,2.244565,64,-0.0772911190279937,-0.0007548941262893,0.0,True,False,True,False
1590,0.47725,0.5,1.0,1.0,0.8,0.0,0.49506,0.49506,0.009881,1.0,1.0,2.970648,64,0.0160659117373983,-0.0007935591368705,0.0,True,False,False,True
1591,0.47725,0.5,1.0,1.0,0.8,0.25,0.494635,0.494635,0.01073,0.876341,0.876341,2.788292,64,-0.0028622187605671,-0.0008046379967391,0.0,True,False,True,False
1592,0.47725,0.5,1.0,1.0,0.8,0.5,0.494131,0.494131,0.011737,0.752934,0.752934,2.606368,64,-0.0243700864997678,-0.0008090425797948,0.0,True,False,True,False
1593,0.47725,0.5,1.0,1.0,0.8,0.75,0.493525,0.493525,0.012949,0.629856,0.629856,2.425005,64,-0.0490025732643945,-0.0008024934638479,0.0,True,False,True,False
1594,0.47725,0.5,1.0,1.0,0.8,1.0,0.492784,0.492784,0.014433,0.507216,0.507216,2.244394,64,-0.0774591109797427,-0.0007781186810352,0.0,True,False,True,False
1595,0.47725,0.5,1.0,1.0,1.0,0.0,0.494954,0.494954,0.010092,1.0,1.0,2.970025,64,0.0158701343578514,-0.0008107535216614,0.0,True,False,False,True
1596,0.47725,0.5,1.0,1.0,1.0,0.25,0.49451,0.49451,0.01098,0.876373,0.876373,2.787733,64,-0.0030638249263339,-0.0008235760953429,0.0,True,False,True,False
1597,0.47725,0.5,1.0,1.0,1.0,0.5,0.493982,0.493982,0.012037,0.753009,0.753009,2.605895,64,-0.0245737912436386,-0.0008298096023404,0.0,True,False,True,False
1598,0.47725,0.5,1.0,1.0,1.0,0.75,0.493343,0.493343,0.013313,0.629993,0.629993,2.424652,64,-0.0492012004867183,-0.0008253417452336,0.0,True,False,True,False
1599,0.47725,0.5,1.0,1.0,1.0,1.0,0.492557,0.492557,0.014885,0.507443,0.507443,2.244213,64,-0.0776379711166319,-0.0008030099025756,0.0,True,False,True,False
1600,0.499968,3.2e-05,2.0,-2.0,-2.0,0.0,0.323405,0.323405,0.35319,1.0,1.0,1.478036,64,0.2580179158098031,-0.0522842767679462,0.0,False,False,False,True
1601,0.499968,3.2e-05,2.0,-2.0,-2.0,0.25,0.317732,0.317732,0.364535,0.920567,0.920567,1.438049,64,0.2430001047342821,-0.050583666433579,0.0,False,False,False,True
1602,0.499968,3.2e-05,2.0,-2.0,-2.0,0.5,0.311864,0.311864,0.376272,0.844068,0.844068,1.399611,64,0.2277552362735822,-0.0486949269121893,0.0,False,False,False,True
1603,0.499968,3.2e-05,2.0,-2.0,-2.0,0.75,0.305809,0.305809,0.388383,0.770644,0.770644,1.362806,64,0.2123520149710783,-0.0466208625264694,0.0,False,False,False,True
1604,0.499968,3.2e-05,2.0,-2.0,-2.0,1.0,0.29958,0.29958,0.400841,0.70042,0.70042,1.32771,64,0.1968688814527086,-0.0443680074351999,0.0,False,False,False,True
1605,0.499968,3.2e-05,2.0,-2.0,-1.8,0.0,0.31432,0.31432,0.371361,1.0,1.0,1.458452,64,0.2507644237646883,-0.0548742610417464,0.0,True,False,False,True
1606,0.499968,3.2e-05,2.0,-2.0,-1.8,0.25,0.308329,0.308329,0.383343,0.922918,0.922918,1.420437,64,0.2361163322616722,-0.0531145724633286,0.0,True,False,False,True
1607,0.499968,3.2e-05,2.0,-2.0,-1.8,0.5,0.302154,0.302154,0.395692,0.848923,0.848923,1.38406,64,0.2213454140445641,-0.0511718123031158,0.0,True,False,False,True
1608,0.499968,3.2e-05,2.0,-2.0,-1.8,0.75,0.29581,0.29581,0.408379,0.778142,0.778142,1.349393,64,0.2065279805949514,-0.0490523454321629,0.0,True,False,False,True
1609,0.499968,3.2e-05,2.0,-2.0,-1.8,1.0,0.289316,0.289316,0.421369,0.710684,0.710684,1.316499,64,0.1917477451094527,-0.0467669179365917,0.0,True,False,False,True
1610,0.499968,3.2e-05,2.0,-2.0,-1.6,0.0,0.303964,0.303964,0.392073,1.0,1.0,1.436752,64,0.2424964622533092,-0.0577311322897612,0.0,True,False,False,True
1611,0.499968,3.2e-05,2.0,-2.0,-1.6,0.25,0.297625,0.297625,0.40475,0.925594,0.925594,1.400849,64,0.2282565401336496,-0.0559019196294082,0.0,True,False,False,True
1612,0.499968,3.2e-05,2.0,-2.0,-1.6,0.5,0.291122,0.291122,0.417755,0.854439,0.854439,1.36667,64,0.2140051255697762,-0.0538962844760861,0.0,True,False,False,True
1613,0.499968,3.2e-05,2.0,-2.0,-1.6,0.75,0.284476,0.284476,0.431048,0.786643,0.786643,1.334273,64,0.1998231965470403,-0.0517250192935518,0.0,True,False,False,True
1614,0.499968,3.2e-05,2.0,-2.0,-1.6,1.0,0.277709,0.277709,0.444581,0.722291,0.722291,1.303704,64,0.1857950306659387,-0.0494036962584801,0.0,True,False,False,True
1615,0.499968,3.2e-05,2.0,-2.0,-1.4,0.0,0.291998,0.291998,0.416003,1.0,1.0,1.412471,64,0.2329432025779178,-0.0608841899458261,0.0,True,False,False,True
1616,0.499968,3.2e-05,2.0,-2.0,-1.4,0.25,0.285281,0.285281,0.429439,0.92868,0.92868,1.378843,64,0.2191603652563946,-0.0589701354745815,0.0,True,False,False,True
1617,0.499968,3.2e-05,2.0,-2.0,-1.4,0.5,0.278429,0.278429,0.443143,0.860786,0.860786,1.347022,64,0.2054839363083561,-0.0568891129386648,0.0,True,False,False,True
1618,0.499968,3.2e-05,2.0,-2.0,-1.4,0.75,0.271469,0.271469,0.457062,0.796398,0.796398,1.317046,64,0.1919958798774545,-0.0546568774049281,0.0,True,False,False,True
1619,0.499968,3.2e-05,2.0,-2.0,-1.4,1.0,0.264432,0.264432,0.471137,0.735568,0.735568,1.288938,64,0.1787786284380271,-0.0522933099650154,0.0,True,False,False,True
1620,0.499968,3.2e-05,2.0,-2.0,-1.2,0.0,0.277937,0.277937,0.444126,1.0,1.0,1.384965,64,0.2217168733866437,-0.0643518536508524,0.0,True,False,False,True
1621,0.499968,3.2e-05,2.0,-2.0,-1.2,0.25,0.270809,0.270809,0.458383,0.932298,0.932298,1.35381,64,0.208453095460273,-0.0623305827861754,0.0,True,False,False,True
1622,0.499968,3.2e-05,2.0,-2.0,-1.2,0.5,0.26359,0.26359,0.47282,0.868205,0.868205,1.324536,64,0.1954213483886585,-0.0601554758188138,0.0,True,False,False,True
1623,0.499968,3.2e-05,2.0,-2.0,-1.2,0.75,0.256315,0.256315,0.48737,0.807764,0.807764,1.297157,64,0.1827006846350392,-0.0578476860780243,0.0,True,False,False,True
1624,0.499968,3.2e-05,2.0,-2.0,-1.2,1.0,0.249019,0.249019,0.501961,0.750981,0.750981,1.271665,64,0.1703646721853617,-0.0554320206931006,0.0,True,False,False,True
1625,0.499968,3.2e-05,2.0,-2.0,-1.0,0.0,0.261047,0.261047,0.477907,1.0,1.0,1.353308,64,0.2082320371973494,-0.0681166939628056,0.0,True,False,False,True
1626,0.499968,3.2e-05,2.0,-2.0,-1.0,0.25,0.253481,0.253481,0.493038,0.93663,0.93663,1.324873,64,0.1955719429836241,-0.0659527166365168,0.0,True,False,False,True
1627,0.499968,3.2e-05,2.0,-2.0,-1.0,0.5,0.245891,0.245891,0.508219,0.877055,0.877055,1.29838,64,0.1832780386905489,-0.0636537531862093,0.0,True,False,False,True
1628,0.499968,3.2e-05,2.0,-2.0,-1.0,0.75,0.238316,0.238316,0.523368,0.821263,0.821263,1.273808,64,0.1714183766547846,-0.0612471223322684,0.0,True,False,False,True
1629,0.499968,3.2e-05,2.0,-2.0,-1.0,1.0,0.230797,0.230797,0.538406,0.769203,0.769203,1.251117,64,0.1600524247013996,-0.0587619593153053,0.0,True,False,False,True
1630,0.499968,3.2e-05,2.0,-2.0,-0.8,0.0,0.240151,0.240151,0.519697,1.0,1.0,1.316093,64,0.1915492392358054,-0.0720523858723384,0.0,True,False,False,True
1631,0.499968,3.2e-05,2.0,-2.0,-0.8,0.25,0.232141,0.232141,0.535719,0.941965,0.941965,1.290702,64,0.1796173933035264,-0.0696868054476931,0.0,True,False,False,True
